fecha,anño,mes,dia_semana,tienda,lambda,clientes
2024-01-02,2024,1,1,Palermo,6500,6380
2024-01-02,2024,1,1,Córdoba,8500,8563
2024-01-03,2024,1,2,Santa Ana,11000,10856
2024-01-03,2024,1,2,La Floresta,8000,8056
2024-01-03,2024,1,2,Los Cedros,9000,8929
2024-01-03,2024,1,2,Palermo,7000,7009
2024-01-03,2024,1,2,Córdoba,9000,9238
2024-01-04,2024,1,3,Santa Ana,10500,10504
2024-01-04,2024,1,3,La Floresta,7500,7512
2024-01-04,2024,1,3,Los Cedros,8500,8528
2024-01-04,2024,1,3,Palermo,6500,6436
2024-01-04,2024,1,3,Córdoba,8500,8450
2024-01-05,2024,1,4,Santa Ana,9500,9485
2024-01-05,2024,1,4,La Floresta,6500,6519
2024-01-05,2024,1,4,Los Cedros,7500,7456
2024-01-05,2024,1,4,Palermo,5500,5479
2024-01-05,2024,1,4,Córdoba,7500,7546
2024-01-06,2024,1,5,Santa Ana,8500,8382
2024-01-06,2024,1,5,La Floresta,5500,5403
2024-01-06,2024,1,5,Los Cedros,6500,6546
2024-01-06,2024,1,5,Palermo,4500,4552
2024-01-06,2024,1,5,Córdoba,6500,6500
2024-01-07,2024,1,6,Santa Ana,8500,8531
2024-01-07,2024,1,6,La Floresta,5500,5488
2024-01-07,2024,1,6,Los Cedros,6500,6595
2024-01-07,2024,1,6,Palermo,4500,4403
2024-01-07,2024,1,6,Córdoba,6500,6520
2024-01-08,2024,1,0,Santa Ana,9500,9339
2024-01-08,2024,1,0,La Floresta,6500,6381
2024-01-08,2024,1,0,Los Cedros,7500,7511
2024-01-08,2024,1,0,Palermo,5500,5529
2024-01-08,2024,1,0,Córdoba,7500,7280
2024-01-09,2024,1,1,Santa Ana,10500,10557
2024-01-09,2024,1,1,La Floresta,7500,7451
2024-01-09,2024,1,1,Los Cedros,8500,8638
2024-01-09,2024,1,1,Palermo,6500,6519
2024-01-09,2024,1,1,Córdoba,8500,8464
2024-01-10,2024,1,2,Santa Ana,11000,10990
2024-01-10,2024,1,2,La Floresta,8000,8053
2024-01-10,2024,1,2,Los Cedros,9000,8961
2024-01-10,2024,1,2,Palermo,7000,6824
2024-01-10,2024,1,2,Córdoba,9000,9057
2024-01-11,2024,1,3,Santa Ana,10500,10553
2024-01-11,2024,1,3,La Floresta,7500,7568
2024-01-11,2024,1,3,Los Cedros,8500,8477
2024-01-11,2024,1,3,Palermo,6500,6439
2024-01-11,2024,1,3,Córdoba,8500,8522
2024-01-12,2024,1,4,Santa Ana,9500,9466
2024-01-12,2024,1,4,La Floresta,6500,6462
2024-01-12,2024,1,4,Los Cedros,7500,7403
2024-01-12,2024,1,4,Palermo,5500,5469
2024-01-12,2024,1,4,Córdoba,7500,7379
2024-01-13,2024,1,5,Santa Ana,8500,8478
2024-01-13,2024,1,5,La Floresta,5500,5534
2024-01-13,2024,1,5,Los Cedros,6500,6535
2024-01-13,2024,1,5,Palermo,4500,4529
2024-01-13,2024,1,5,Córdoba,6500,6405
2024-01-14,2024,1,6,Santa Ana,8500,8527
2024-01-14,2024,1,6,La Floresta,5500,5479
2024-01-14,2024,1,6,Los Cedros,6500,6394
2024-01-14,2024,1,6,Palermo,4500,4425
2024-01-14,2024,1,6,Córdoba,6500,6426
2024-01-15,2024,1,0,Santa Ana,9500,9514
2024-01-15,2024,1,0,La Floresta,6500,6605
2024-01-15,2024,1,0,Los Cedros,7500,7461
2024-01-15,2024,1,0,Palermo,5500,5508
2024-01-15,2024,1,0,Córdoba,7500,7516
2024-01-16,2024,1,1,Santa Ana,10500,10470
2024-01-16,2024,1,1,La Floresta,7500,7395
2024-01-16,2024,1,1,Los Cedros,8500,8482
2024-01-16,2024,1,1,Palermo,6500,6362
2024-01-16,2024,1,1,Córdoba,8500,8572
2024-01-17,2024,1,2,Santa Ana,11000,11112
2024-01-17,2024,1,2,La Floresta,8000,7994
2024-01-17,2024,1,2,Los Cedros,9000,9102
2024-01-17,2024,1,2,Palermo,7000,6944
2024-01-17,2024,1,2,Córdoba,9000,8874
2024-01-18,2024,1,3,Santa Ana,10500,10568
2024-01-18,2024,1,3,La Floresta,7500,7477
2024-01-18,2024,1,3,Los Cedros,8500,8521
2024-01-18,2024,1,3,Palermo,6500,6541
2024-01-18,2024,1,3,Córdoba,8500,8348
2024-01-19,2024,1,4,Santa Ana,9500,9436
2024-01-19,2024,1,4,La Floresta,6500,6486
2024-01-19,2024,1,4,Los Cedros,7500,7470
2024-01-19,2024,1,4,Palermo,5500,5521
2024-01-19,2024,1,4,Córdoba,7500,7471
2024-01-20,2024,1,5,Santa Ana,8500,8485
2024-01-20,2024,1,5,La Floresta,5500,5577
2024-01-20,2024,1,5,Los Cedros,6500,6520
2024-01-20,2024,1,5,Palermo,4500,4564
2024-01-20,2024,1,5,Córdoba,6500,6586
2024-01-21,2024,1,6,Santa Ana,8500,8582
2024-01-21,2024,1,6,La Floresta,5500,5482
2024-01-21,2024,1,6,Los Cedros,6500,6509
2024-01-21,2024,1,6,Palermo,4500,4442
2024-01-21,2024,1,6,Córdoba,6500,6516
2024-01-22,2024,1,0,Santa Ana,9500,9301
2024-01-22,2024,1,0,La Floresta,6500,6565
2024-01-22,2024,1,0,Los Cedros,7500,7427
2024-01-22,2024,1,0,Palermo,5500,5372
2024-01-22,2024,1,0,Córdoba,7500,7404
2024-01-23,2024,1,1,Santa Ana,10500,10404
2024-01-23,2024,1,1,La Floresta,7500,7306
2024-01-23,2024,1,1,Los Cedros,8500,8503
2024-01-23,2024,1,1,Palermo,6500,6473
2024-01-23,2024,1,1,Córdoba,8500,8389
2024-01-24,2024,1,2,Santa Ana,11000,10791
2024-01-24,2024,1,2,La Floresta,8000,8019
2024-01-24,2024,1,2,Los Cedros,9000,9128
2024-01-24,2024,1,2,Palermo,7000,7217
2024-01-24,2024,1,2,Córdoba,9000,8854
2024-01-25,2024,1,3,Santa Ana,10500,10396
2024-01-25,2024,1,3,La Floresta,7500,7536
2024-01-25,2024,1,3,Los Cedros,8500,8444
2024-01-25,2024,1,3,Palermo,6500,6413
2024-01-25,2024,1,3,Córdoba,8500,8377
2024-01-26,2024,1,4,Santa Ana,9500,9424
2024-01-26,2024,1,4,La Floresta,6500,6680
2024-01-26,2024,1,4,Los Cedros,7500,7471
2024-01-26,2024,1,4,Palermo,5500,5369
2024-01-26,2024,1,4,Córdoba,7500,7543
2024-01-27,2024,1,5,Santa Ana,8500,8477
2024-01-27,2024,1,5,La Floresta,5500,5482
2024-01-27,2024,1,5,Los Cedros,6500,6461
2024-01-27,2024,1,5,Palermo,4500,4397
2024-01-27,2024,1,5,Córdoba,6500,6523
2024-01-28,2024,1,6,Santa Ana,8500,8450
2024-01-28,2024,1,6,La Floresta,5500,5440
2024-01-28,2024,1,6,Los Cedros,6500,6416
2024-01-28,2024,1,6,Palermo,4500,4535
2024-01-28,2024,1,6,Córdoba,6500,6494
2024-01-29,2024,1,0,Santa Ana,9500,9323
2024-01-29,2024,1,0,La Floresta,6500,6465
2024-01-29,2024,1,0,Los Cedros,7500,7614
2024-01-29,2024,1,0,Palermo,5500,5437
2024-01-29,2024,1,0,Córdoba,7500,7478
2024-01-30,2024,1,1,Santa Ana,10500,10394
2024-01-30,2024,1,1,La Floresta,7500,7458
2024-01-30,2024,1,1,Los Cedros,8500,8479
2024-01-30,2024,1,1,Palermo,6500,6588
2024-01-30,2024,1,1,Córdoba,8500,8617
2024-01-31,2024,1,2,Santa Ana,11000,11059
2024-01-31,2024,1,2,La Floresta,8000,7979
2024-01-31,2024,1,2,Los Cedros,9000,8974
2024-01-31,2024,1,2,Palermo,7000,7043
2024-01-31,2024,1,2,Córdoba,9000,8879
2024-02-01,2024,2,3,Santa Ana,11000,10904
2024-02-01,2024,2,3,La Floresta,8000,8044
2024-02-01,2024,2,3,Los Cedros,9000,8978
2024-02-01,2024,2,3,Palermo,7000,7022
2024-02-01,2024,2,3,Córdoba,9000,8894
2024-02-02,2024,2,4,Santa Ana,10000,10015
2024-02-02,2024,2,4,La Floresta,7000,6924
2024-02-02,2024,2,4,Los Cedros,8000,8078
2024-02-02,2024,2,4,Palermo,6000,5944
2024-02-02,2024,2,4,Córdoba,8000,8017
2024-02-03,2024,2,5,Santa Ana,9000,9067
2024-02-03,2024,2,5,La Floresta,6000,5997
2024-02-03,2024,2,5,Los Cedros,7000,6940
2024-02-03,2024,2,5,Palermo,5000,5020
2024-02-03,2024,2,5,Córdoba,7000,6947
2024-02-04,2024,2,6,Santa Ana,9000,8999
2024-02-04,2024,2,6,La Floresta,6000,6055
2024-02-04,2024,2,6,Los Cedros,7000,7020
2024-02-04,2024,2,6,Palermo,5000,4925
2024-02-04,2024,2,6,Córdoba,7000,6866
2024-02-05,2024,2,0,Santa Ana,10000,10014
2024-02-05,2024,2,0,La Floresta,7000,7005
2024-02-05,2024,2,0,Los Cedros,8000,7914
2024-02-05,2024,2,0,Palermo,6000,6096
2024-02-05,2024,2,0,Córdoba,8000,8129
2024-02-06,2024,2,1,Santa Ana,11000,11104
2024-02-06,2024,2,1,La Floresta,8000,8068
2024-02-06,2024,2,1,Los Cedros,9000,9019
2024-02-06,2024,2,1,Palermo,7000,6942
2024-02-06,2024,2,1,Córdoba,9000,8927
2024-02-07,2024,2,2,Santa Ana,11500,11517
2024-02-07,2024,2,2,La Floresta,8500,8481
2024-02-07,2024,2,2,Los Cedros,9500,9334
2024-02-07,2024,2,2,Palermo,7500,7407
2024-02-07,2024,2,2,Córdoba,9500,9413
2024-02-08,2024,2,3,Santa Ana,11000,10970
2024-02-08,2024,2,3,La Floresta,8000,8044
2024-02-08,2024,2,3,Los Cedros,9000,9180
2024-02-08,2024,2,3,Palermo,7000,6903
2024-02-08,2024,2,3,Córdoba,9000,8989
2024-02-09,2024,2,4,Santa Ana,10000,10047
2024-02-09,2024,2,4,La Floresta,7000,7055
2024-02-09,2024,2,4,Los Cedros,8000,8121
2024-02-09,2024,2,4,Palermo,6000,5936
2024-02-09,2024,2,4,Córdoba,8000,7934
2024-02-10,2024,2,5,Santa Ana,9000,8882
2024-02-10,2024,2,5,La Floresta,6000,6000
2024-02-10,2024,2,5,Los Cedros,7000,6933
2024-02-10,2024,2,5,Palermo,5000,5056
2024-02-10,2024,2,5,Córdoba,7000,6979
2024-02-11,2024,2,6,Santa Ana,9000,9183
2024-02-11,2024,2,6,La Floresta,6000,6068
2024-02-11,2024,2,6,Los Cedros,7000,6974
2024-02-11,2024,2,6,Palermo,5000,5035
2024-02-11,2024,2,6,Córdoba,7000,7018
2024-02-12,2024,2,0,Santa Ana,10000,10001
2024-02-12,2024,2,0,La Floresta,7000,6983
2024-02-12,2024,2,0,Los Cedros,8000,8066
2024-02-12,2024,2,0,Palermo,6000,5979
2024-02-12,2024,2,0,Córdoba,8000,7915
2024-02-13,2024,2,1,Santa Ana,11000,11168
2024-02-13,2024,2,1,La Floresta,8000,8068
2024-02-13,2024,2,1,Los Cedros,9000,9110
2024-02-13,2024,2,1,Palermo,7000,7206
2024-02-13,2024,2,1,Córdoba,9000,8956
2024-02-14,2024,2,2,Santa Ana,11500,11496
2024-02-14,2024,2,2,La Floresta,8500,8429
2024-02-14,2024,2,2,Los Cedros,9500,9596
2024-02-14,2024,2,2,Palermo,7500,7449
2024-02-14,2024,2,2,Córdoba,9500,9619
2024-02-15,2024,2,3,Santa Ana,11000,10874
2024-02-15,2024,2,3,La Floresta,8000,8191
2024-02-15,2024,2,3,Los Cedros,9000,8953
2024-02-15,2024,2,3,Palermo,7000,7035
2024-02-15,2024,2,3,Córdoba,9000,8871
2024-02-16,2024,2,4,Santa Ana,10000,10096
2024-02-16,2024,2,4,La Floresta,7000,6958
2024-02-16,2024,2,4,Los Cedros,8000,8068
2024-02-16,2024,2,4,Palermo,6000,6167
2024-02-16,2024,2,4,Córdoba,8000,8110
2024-02-17,2024,2,5,Santa Ana,9000,9058
2024-02-17,2024,2,5,La Floresta,6000,6040
2024-02-17,2024,2,5,Los Cedros,7000,7110
2024-02-17,2024,2,5,Palermo,5000,4846
2024-02-17,2024,2,5,Córdoba,7000,6994
2024-02-18,2024,2,6,Santa Ana,9000,8968
2024-02-18,2024,2,6,La Floresta,6000,6086
2024-02-18,2024,2,6,Los Cedros,7000,6917
2024-02-18,2024,2,6,Palermo,5000,5002
2024-02-18,2024,2,6,Córdoba,7000,6991
2024-02-19,2024,2,0,Santa Ana,10000,10108
2024-02-19,2024,2,0,La Floresta,7000,6877
2024-02-19,2024,2,0,Los Cedros,8000,8045
2024-02-19,2024,2,0,Palermo,6000,5969
2024-02-19,2024,2,0,Córdoba,8000,8060
2024-02-20,2024,2,1,Santa Ana,11000,10972
2024-02-20,2024,2,1,La Floresta,8000,8047
2024-02-20,2024,2,1,Los Cedros,9000,8935
2024-02-20,2024,2,1,Palermo,7000,7174
2024-02-20,2024,2,1,Córdoba,9000,9081
2024-02-21,2024,2,2,Santa Ana,11500,11367
2024-02-21,2024,2,2,La Floresta,8500,8511
2024-02-21,2024,2,2,Los Cedros,9500,9463
2024-02-21,2024,2,2,Palermo,7500,7461
2024-02-21,2024,2,2,Córdoba,9500,9484
2024-02-22,2024,2,3,Santa Ana,11000,11002
2024-02-22,2024,2,3,La Floresta,8000,7932
2024-02-22,2024,2,3,Los Cedros,9000,9045
2024-02-22,2024,2,3,Palermo,7000,6980
2024-02-22,2024,2,3,Córdoba,9000,9084
2024-02-23,2024,2,4,Santa Ana,10000,10104
2024-02-23,2024,2,4,La Floresta,7000,6981
2024-02-23,2024,2,4,Los Cedros,8000,7934
2024-02-23,2024,2,4,Palermo,6000,6003
2024-02-23,2024,2,4,Córdoba,8000,7984
2024-02-24,2024,2,5,Santa Ana,9000,8957
2024-02-24,2024,2,5,La Floresta,6000,5928
2024-02-24,2024,2,5,Los Cedros,7000,6927
2024-02-24,2024,2,5,Palermo,5000,5118
2024-02-24,2024,2,5,Córdoba,7000,7061
2024-02-25,2024,2,6,Santa Ana,9000,8871
2024-02-25,2024,2,6,La Floresta,6000,6052
2024-02-25,2024,2,6,Los Cedros,7000,6983
2024-02-25,2024,2,6,Palermo,5000,5002
2024-02-25,2024,2,6,Córdoba,7000,6970
2024-02-26,2024,2,0,Santa Ana,10000,10065
2024-02-26,2024,2,0,La Floresta,7000,6931
2024-02-26,2024,2,0,Los Cedros,8000,7911
2024-02-26,2024,2,0,Palermo,6000,5976
2024-02-26,2024,2,0,Córdoba,8000,7959
2024-02-27,2024,2,1,Santa Ana,11000,11054
2024-02-27,2024,2,1,La Floresta,8000,8111
2024-02-27,2024,2,1,Los Cedros,9000,8989
2024-02-27,2024,2,1,Palermo,7000,6996
2024-02-27,2024,2,1,Córdoba,9000,9074
2024-02-28,2024,2,2,Santa Ana,11500,11511
2024-02-28,2024,2,2,La Floresta,8500,8613
2024-02-28,2024,2,2,Los Cedros,9500,9560
2024-02-28,2024,2,2,Palermo,7500,7429
2024-02-28,2024,2,2,Córdoba,9500,9454
2024-02-29,2024,2,3,Santa Ana,11000,10917
2024-02-29,2024,2,3,La Floresta,8000,7831
2024-02-29,2024,2,3,Los Cedros,9000,9015
2024-02-29,2024,2,3,Palermo,7000,6980
2024-02-29,2024,2,3,Córdoba,9000,9126
2024-03-01,2024,3,4,Santa Ana,10500,10498
2024-03-01,2024,3,4,La Floresta,7500,7374
2024-03-01,2024,3,4,Los Cedros,8500,8313
2024-03-01,2024,3,4,Palermo,6500,6452
2024-03-01,2024,3,4,Córdoba,8500,8398
2024-03-02,2024,3,5,Santa Ana,9500,9369
2024-03-02,2024,3,5,La Floresta,6500,6392
2024-03-02,2024,3,5,Los Cedros,7500,7639
2024-03-02,2024,3,5,Palermo,5500,5577
2024-03-02,2024,3,5,Córdoba,7500,7348
2024-03-03,2024,3,6,Santa Ana,9500,9425
2024-03-03,2024,3,6,La Floresta,6500,6412
2024-03-03,2024,3,6,Los Cedros,7500,7639
2024-03-03,2024,3,6,Palermo,5500,5605
2024-03-03,2024,3,6,Córdoba,7500,7444
2024-03-04,2024,3,0,Santa Ana,10500,10464
2024-03-04,2024,3,0,La Floresta,7500,7511
2024-03-04,2024,3,0,Los Cedros,8500,8552
2024-03-04,2024,3,0,Palermo,6500,6455
2024-03-04,2024,3,0,Córdoba,8500,8586
2024-03-05,2024,3,1,Santa Ana,11500,11545
2024-03-05,2024,3,1,La Floresta,8500,8512
2024-03-05,2024,3,1,Los Cedros,9500,9466
2024-03-05,2024,3,1,Palermo,7500,7274
2024-03-05,2024,3,1,Córdoba,9500,9458
2024-03-06,2024,3,2,Santa Ana,12000,11886
2024-03-06,2024,3,2,La Floresta,9000,9209
2024-03-06,2024,3,2,Los Cedros,10000,10081
2024-03-06,2024,3,2,Palermo,8000,8076
2024-03-06,2024,3,2,Córdoba,10000,10037
2024-03-07,2024,3,3,Santa Ana,11500,11371
2024-03-07,2024,3,3,La Floresta,8500,8656
2024-03-07,2024,3,3,Los Cedros,9500,9535
2024-03-07,2024,3,3,Palermo,7500,7338
2024-03-07,2024,3,3,Córdoba,9500,9447
2024-03-08,2024,3,4,Santa Ana,10500,10457
2024-03-08,2024,3,4,La Floresta,7500,7524
2024-03-08,2024,3,4,Los Cedros,8500,8469
2024-03-08,2024,3,4,Palermo,6500,6422
2024-03-08,2024,3,4,Córdoba,8500,8445
2024-03-09,2024,3,5,Santa Ana,9500,9528
2024-03-09,2024,3,5,La Floresta,6500,6468
2024-03-09,2024,3,5,Los Cedros,7500,7419
2024-03-09,2024,3,5,Palermo,5500,5571
2024-03-09,2024,3,5,Córdoba,7500,7376
2024-03-10,2024,3,6,Santa Ana,9500,9455
2024-03-10,2024,3,6,La Floresta,6500,6456
2024-03-10,2024,3,6,Los Cedros,7500,7527
2024-03-10,2024,3,6,Palermo,5500,5476
2024-03-10,2024,3,6,Córdoba,7500,7396
2024-03-11,2024,3,0,Santa Ana,10500,10335
2024-03-11,2024,3,0,La Floresta,7500,7384
2024-03-11,2024,3,0,Los Cedros,8500,8666
2024-03-11,2024,3,0,Palermo,6500,6733
2024-03-11,2024,3,0,Córdoba,8500,8567
2024-03-12,2024,3,1,Santa Ana,11500,11649
2024-03-12,2024,3,1,La Floresta,8500,8509
2024-03-12,2024,3,1,Los Cedros,9500,9393
2024-03-12,2024,3,1,Palermo,7500,7456
2024-03-12,2024,3,1,Córdoba,9500,9577
2024-03-13,2024,3,2,Santa Ana,12000,12030
2024-03-13,2024,3,2,La Floresta,9000,8784
2024-03-13,2024,3,2,Los Cedros,10000,9990
2024-03-13,2024,3,2,Palermo,8000,8066
2024-03-13,2024,3,2,Córdoba,10000,9978
2024-03-14,2024,3,3,Santa Ana,11500,11786
2024-03-14,2024,3,3,La Floresta,8500,8497
2024-03-14,2024,3,3,Los Cedros,9500,9656
2024-03-14,2024,3,3,Palermo,7500,7570
2024-03-14,2024,3,3,Córdoba,9500,9455
2024-03-15,2024,3,4,Santa Ana,10500,10620
2024-03-15,2024,3,4,La Floresta,7500,7531
2024-03-15,2024,3,4,Los Cedros,8500,8589
2024-03-15,2024,3,4,Palermo,6500,6476
2024-03-15,2024,3,4,Córdoba,8500,8474
2024-03-16,2024,3,5,Santa Ana,9500,9486
2024-03-16,2024,3,5,La Floresta,6500,6467
2024-03-16,2024,3,5,Los Cedros,7500,7413
2024-03-16,2024,3,5,Palermo,5500,5509
2024-03-16,2024,3,5,Córdoba,7500,7446
2024-03-17,2024,3,6,Santa Ana,9500,9495
2024-03-17,2024,3,6,La Floresta,6500,6701
2024-03-17,2024,3,6,Los Cedros,7500,7494
2024-03-17,2024,3,6,Palermo,5500,5505
2024-03-17,2024,3,6,Córdoba,7500,7435
2024-03-18,2024,3,0,Santa Ana,10500,10363
2024-03-18,2024,3,0,La Floresta,7500,7541
2024-03-18,2024,3,0,Los Cedros,8500,8513
2024-03-18,2024,3,0,Palermo,6500,6555
2024-03-18,2024,3,0,Córdoba,8500,8564
2024-03-19,2024,3,1,Santa Ana,11500,11451
2024-03-19,2024,3,1,La Floresta,8500,8326
2024-03-19,2024,3,1,Los Cedros,9500,9367
2024-03-19,2024,3,1,Palermo,7500,7588
2024-03-19,2024,3,1,Córdoba,9500,9470
2024-03-20,2024,3,2,Santa Ana,12000,12132
2024-03-20,2024,3,2,La Floresta,9000,9123
2024-03-20,2024,3,2,Los Cedros,10000,10086
2024-03-20,2024,3,2,Palermo,8000,7908
2024-03-20,2024,3,2,Córdoba,10000,9890
2024-03-21,2024,3,3,Santa Ana,11500,11511
2024-03-21,2024,3,3,La Floresta,8500,8411
2024-03-21,2024,3,3,Los Cedros,9500,9252
2024-03-21,2024,3,3,Palermo,7500,7515
2024-03-21,2024,3,3,Córdoba,9500,9547
2024-03-22,2024,3,4,Santa Ana,10500,10691
2024-03-22,2024,3,4,La Floresta,7500,7437
2024-03-22,2024,3,4,Los Cedros,8500,8562
2024-03-22,2024,3,4,Palermo,6500,6453
2024-03-22,2024,3,4,Córdoba,8500,8517
2024-03-23,2024,3,5,Santa Ana,9500,9393
2024-03-23,2024,3,5,La Floresta,6500,6527
2024-03-23,2024,3,5,Los Cedros,7500,7559
2024-03-23,2024,3,5,Palermo,5500,5560
2024-03-23,2024,3,5,Córdoba,7500,7415
2024-03-24,2024,3,6,Santa Ana,9500,9534
2024-03-24,2024,3,6,La Floresta,6500,6498
2024-03-24,2024,3,6,Los Cedros,7500,7458
2024-03-24,2024,3,6,Palermo,5500,5429
2024-03-24,2024,3,6,Córdoba,7500,7413
2024-03-25,2024,3,0,Santa Ana,10500,10481
2024-03-25,2024,3,0,La Floresta,7500,7485
2024-03-25,2024,3,0,Los Cedros,8500,8515
2024-03-25,2024,3,0,Palermo,6500,6653
2024-03-25,2024,3,0,Córdoba,8500,8501
2024-03-26,2024,3,1,Santa Ana,11500,11577
2024-03-26,2024,3,1,La Floresta,8500,8493
2024-03-26,2024,3,1,Los Cedros,9500,9668
2024-03-26,2024,3,1,Palermo,7500,7513
2024-03-26,2024,3,1,Córdoba,9500,9496
2024-03-27,2024,3,2,Santa Ana,12000,12036
2024-03-27,2024,3,2,La Floresta,9000,8996
2024-03-27,2024,3,2,Los Cedros,10000,9821
2024-03-27,2024,3,2,Palermo,8000,8100
2024-03-27,2024,3,2,Córdoba,10000,9903
2024-03-28,2024,3,3,Santa Ana,11500,11589
2024-03-28,2024,3,3,La Floresta,8500,8520
2024-03-28,2024,3,3,Los Cedros,9500,9230
2024-03-28,2024,3,3,Palermo,7500,7595
2024-03-28,2024,3,3,Córdoba,9500,9265
2024-03-29,2024,3,4,Santa Ana,10500,10618
2024-03-29,2024,3,4,La Floresta,7500,7481
2024-03-29,2024,3,4,Los Cedros,8500,8487
2024-03-29,2024,3,4,Palermo,6500,6516
2024-03-29,2024,3,4,Córdoba,8500,8450
2024-03-30,2024,3,5,Santa Ana,9500,9463
2024-03-30,2024,3,5,La Floresta,6500,6523
2024-03-30,2024,3,5,Los Cedros,7500,7445
2024-03-30,2024,3,5,Palermo,5500,5491
2024-03-30,2024,3,5,Córdoba,7500,7568
2024-03-31,2024,3,6,Santa Ana,9500,9448
2024-03-31,2024,3,6,La Floresta,6500,6330
2024-03-31,2024,3,6,Los Cedros,7500,7642
2024-03-31,2024,3,6,Palermo,5500,5510
2024-03-31,2024,3,6,Córdoba,7500,7461
2024-04-01,2024,4,0,Santa Ana,10500,10517
2024-04-01,2024,4,0,La Floresta,7500,7368
2024-04-01,2024,4,0,Los Cedros,8500,8756
2024-04-01,2024,4,0,Palermo,6500,6524
2024-04-01,2024,4,0,Córdoba,8500,8549
2024-04-02,2024,4,1,Santa Ana,11500,11523
2024-04-02,2024,4,1,La Floresta,8500,8521
2024-04-02,2024,4,1,Los Cedros,9500,9474
2024-04-02,2024,4,1,Palermo,7500,7537
2024-04-02,2024,4,1,Córdoba,9500,9534
2024-04-03,2024,4,2,Santa Ana,12000,11939
2024-04-03,2024,4,2,La Floresta,9000,9152
2024-04-03,2024,4,2,Los Cedros,10000,10052
2024-04-03,2024,4,2,Palermo,8000,7909
2024-04-03,2024,4,2,Córdoba,10000,9993
2024-04-04,2024,4,3,Santa Ana,11500,11536
2024-04-04,2024,4,3,La Floresta,8500,8453
2024-04-04,2024,4,3,Los Cedros,9500,9411
2024-04-04,2024,4,3,Palermo,7500,7419
2024-04-04,2024,4,3,Córdoba,9500,9479
2024-04-05,2024,4,4,Santa Ana,10500,10484
2024-04-05,2024,4,4,La Floresta,7500,7621
2024-04-05,2024,4,4,Los Cedros,8500,8510
2024-04-05,2024,4,4,Palermo,6500,6474
2024-04-05,2024,4,4,Córdoba,8500,8383
2024-04-06,2024,4,5,Santa Ana,9500,9550
2024-04-06,2024,4,5,La Floresta,6500,6661
2024-04-06,2024,4,5,Los Cedros,7500,7458
2024-04-06,2024,4,5,Palermo,5500,5560
2024-04-06,2024,4,5,Córdoba,7500,7419
2024-04-07,2024,4,6,Santa Ana,9500,9570
2024-04-07,2024,4,6,La Floresta,6500,6474
2024-04-07,2024,4,6,Los Cedros,7500,7536
2024-04-07,2024,4,6,Palermo,5500,5571
2024-04-07,2024,4,6,Córdoba,7500,7612
2024-04-08,2024,4,0,Santa Ana,10500,10726
2024-04-08,2024,4,0,La Floresta,7500,7456
2024-04-08,2024,4,0,Los Cedros,8500,8472
2024-04-08,2024,4,0,Palermo,6500,6487
2024-04-08,2024,4,0,Córdoba,8500,8423
2024-04-09,2024,4,1,Santa Ana,11500,11437
2024-04-09,2024,4,1,La Floresta,8500,8399
2024-04-09,2024,4,1,Los Cedros,9500,9472
2024-04-09,2024,4,1,Palermo,7500,7520
2024-04-09,2024,4,1,Córdoba,9500,9386
2024-04-10,2024,4,2,Santa Ana,12000,12052
2024-04-10,2024,4,2,La Floresta,9000,9056
2024-04-10,2024,4,2,Los Cedros,10000,10001
2024-04-10,2024,4,2,Palermo,8000,8050
2024-04-10,2024,4,2,Córdoba,10000,9733
2024-04-11,2024,4,3,Santa Ana,11500,11501
2024-04-11,2024,4,3,La Floresta,8500,8560
2024-04-11,2024,4,3,Los Cedros,9500,9592
2024-04-11,2024,4,3,Palermo,7500,7489
2024-04-11,2024,4,3,Córdoba,9500,9468
2024-04-12,2024,4,4,Santa Ana,10500,10560
2024-04-12,2024,4,4,La Floresta,7500,7608
2024-04-12,2024,4,4,Los Cedros,8500,8327
2024-04-12,2024,4,4,Palermo,6500,6481
2024-04-12,2024,4,4,Córdoba,8500,8414
2024-04-13,2024,4,5,Santa Ana,9500,9516
2024-04-13,2024,4,5,La Floresta,6500,6450
2024-04-13,2024,4,5,Los Cedros,7500,7606
2024-04-13,2024,4,5,Palermo,5500,5427
2024-04-13,2024,4,5,Córdoba,7500,7448
2024-04-14,2024,4,6,Santa Ana,9500,9492
2024-04-14,2024,4,6,La Floresta,6500,6411
2024-04-14,2024,4,6,Los Cedros,7500,7676
2024-04-14,2024,4,6,Palermo,5500,5423
2024-04-14,2024,4,6,Córdoba,7500,7490
2024-04-15,2024,4,0,Santa Ana,10500,10342
2024-04-15,2024,4,0,La Floresta,7500,7444
2024-04-15,2024,4,0,Los Cedros,8500,8257
2024-04-15,2024,4,0,Palermo,6500,6568
2024-04-15,2024,4,0,Córdoba,8500,8492
2024-04-16,2024,4,1,Santa Ana,11500,11478
2024-04-16,2024,4,1,La Floresta,8500,8581
2024-04-16,2024,4,1,Los Cedros,9500,9578
2024-04-16,2024,4,1,Palermo,7500,7483
2024-04-16,2024,4,1,Córdoba,9500,9494
2024-04-17,2024,4,2,Santa Ana,12000,12155
2024-04-17,2024,4,2,La Floresta,9000,8955
2024-04-17,2024,4,2,Los Cedros,10000,10181
2024-04-17,2024,4,2,Palermo,8000,8002
2024-04-17,2024,4,2,Córdoba,10000,9878
2024-04-18,2024,4,3,Santa Ana,11500,11430
